school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S. 111 Adolph S. Ochs,5,2.06122449,2.14893617,2,40.76588,-73.989776,MANHATTAN,10019,PK,5,0.645,12,18,16,50,13,92,26,89,79,81,74,88,86,"PK,0K,01,02,03,04,05",7,Yes
P.S. 111 Adolph S. Ochs,8,2.212765957,2.340425532,2,40.76588,-73.989776,MANHATTAN,10019,PK,5,0.645,12,18,16,50,13,92,26,89,79,81,74,88,86,"PK,0K,01,02,03,04,05",7,Yes
East Side Middle School,6,3.862068966,3.627586207,2,40.780452,-73.947379,MANHATTAN,10128,6,8,0.104,0,15,3,9,66,98,2,92,96,92,94,82,96,"06,07,08",3,Yes
East Side Middle School,7,3.778571429,3.5,2,40.780452,-73.947379,MANHATTAN,10128,6,8,0.104,0,15,3,9,66,98,2,92,96,92,94,82,96,"06,07,08",3,Yes
East Side Middle School,8,3.561643836,3.554794521,2,40.780452,-73.947379,MANHATTAN,10128,6,8,0.104,0,15,3,9,66,98,2,92,96,92,94,82,96,"06,07,08",3,Yes
P.S. 116 Mary Lindley Murray,3,2.695652174,2.827586207,2,40.744511,-73.977906,MANHATTAN,10016,0K,5,0.307,11,20,9,22,44,95,14,92,92,95,83,90,92,"0K,01,02,03,04,05",6,Yes
P.S. 116 Mary Lindley Murray,4,2.765217391,2.825688073,2,40.744511,-73.977906,MANHATTAN,10016,0K,5,0.307,11,20,9,22,44,95,14,92,92,95,83,90,92,"0K,01,02,03,04,05",6,Yes
P.S. 116 Mary Lindley Murray,5,2.595041322,2.762711864,2,40.744511,-73.977906,MANHATTAN,10016,0K,5,0.307,11,20,9,22,44,95,14,92,92,95,83,90,92,"0K,01,02,03,04,05",6,Yes
P.S. 124 Yung Wing,3,3.277777778,2.832,2,40.715097,-73.996017,MANHATTAN,10002,PK,5,0.578,29,95,0,3,1,98,2,83,77,94,65,80,85,"PK,0K,01,02,03,04,05",7,Yes
P.S. 124 Yung Wing,4,3.379562044,3.058823529,2,40.715097,-73.996017,MANHATTAN,10002,PK,5,0.578,29,95,0,3,1,98,2,83,77,94,65,80,85,"PK,0K,01,02,03,04,05",7,Yes
P.S. 124 Yung Wing,5,3.083969466,2.507692308,2,40.715097,-73.996017,MANHATTAN,10002,PK,5,0.578,29,95,0,3,1,98,2,83,77,94,65,80,85,"PK,0K,01,02,03,04,05",7,Yes
P.S. 126 Jacob August Riis,3,2.547945205,2.342857143,2,40.710651,-73.99742,MANHATTAN,10038,PK,8,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,4,2.703703704,2.433962264,2,40.710651,-73.99742,MANHATTAN,10038,PK,8,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,5,2.538461538,1.76,2,40.710651,-73.99742,MANHATTAN,10038,PK,8,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,6,3.275862069,2.715517241,2,40.710651,-73.99742,MANHATTAN,10038,PK,8,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,7,3.067307692,2.961165049,2,40.710651,-73.99742,MANHATTAN,10038,PK,8,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 130 Hernando De Soto,3,3.371257485,2.814371257,2,40.71866,-73.998326,MANHATTAN,10013,PK,5,0.616,13,88,1,5,3,98,2,98,97,97,96,90,99,"PK,0K,01,02,03,04,05",7,Yes
P.S. 130 Hernando De Soto,4,3.314285714,3.034682081,2,40.71866,-73.998326,MANHATTAN,10013,PK,5,0.616,13,88,1,5,3,98,2,98,97,97,96,90,99,"PK,0K,01,02,03,04,05",7,Yes
P.S. 130 Hernando De Soto,5,3.361538462,3.062015504,2,40.71866,-73.998326,MANHATTAN,10013,PK,5,0.616,13,88,1,5,3,98,2,98,97,97,96,90,99,"PK,0K,01,02,03,04,05",7,Yes
M.S. 131,6,2.347826087,1.975609756,2,40.716231,-73.993607,MANHATTAN,10002,6,8,0.837,35,77,8,14,0,97,9,86,92,91,86,78,95,"06,07,08",3,Yes
M.S. 131,7,2.422077922,2.007142857,2,40.716231,-73.993607,MANHATTAN,10002,6,8,0.837,35,77,8,14,0,97,9,86,92,91,86,78,95,"06,07,08",3,Yes
M.S. 131,8,2.671875,2.237288136,2,40.716231,-73.993607,MANHATTAN,10002,6,8,0.837,35,77,8,14,0,97,9,86,92,91,86,78,95,"06,07,08",3,Yes
P.S. 150,3,3.32,3.16,2,40.71953,-74.01088,MANHATTAN,10013,PK,5,0.196,2,16,5,14,55,95,5,95,90,96,90,95,97,"PK,0K,01,02,03,04,05",7,Yes
P.S. 150,4,3.461538462,3.5,2,40.71953,-74.01088,MANHATTAN,10013,PK,5,0.196,2,16,5,14,55,95,5,95,90,96,90,95,97,"PK,0K,01,02,03,04,05",7,Yes
P.S. 150,5,3.24,3.208333333,2,40.71953,-74.01088,MANHATTAN,10013,PK,5,0.196,2,16,5,14,55,95,5,95,90,96,90,95,97,"PK,0K,01,02,03,04,05",7,Yes
Yorkville Community School,3,3.023255814,2.734939759,2,40.777948,-73.947287,MANHATTAN,10128,0K,5,0.367,6,7,14,27,47,94,16,96,96,93,90,92,95,"0K,01,02,03,04,05",6,Yes
Yorkville Community School,4,2.972477064,3.018691589,2,40.777948,-73.947287,MANHATTAN,10128,0K,5,0.367,6,7,14,27,47,94,16,96,96,93,90,92,95,"0K,01,02,03,04,05",6,Yes
Yorkville Community School,5,2.5,2.428571429,2,40.777948,-73.947287,MANHATTAN,10128,0K,5,0.367,6,7,14,27,47,94,16,96,96,93,90,92,95,"0K,01,02,03,04,05",6,Yes
P.S. 158 Bayard Taylor,3,3.5,3.196428571,2,40.770215,-73.950745,MANHATTAN,10075,PK,5,0.11,5,11,4,10,71,96,8,96,87,96,80,89,89,"PK,0K,01,02,03,04,05",7,Yes
P.S. 158 Bayard Taylor,4,3.357142857,3.5,2,40.770215,-73.950745,MANHATTAN,10075,PK,5,0.11,5,11,4,10,71,96,8,96,87,96,80,89,89,"PK,0K,01,02,03,04,05",7,Yes
P.S. 158 Bayard Taylor,5,3.169811321,3.140186916,2,40.770215,-73.950745,MANHATTAN,10075,PK,5,0.11,5,11,4,10,71,96,8,96,87,96,80,89,89,"PK,0K,01,02,03,04,05",7,Yes
J.H.S. 167 Robert F. Wagner,6,3.250591017,2.884057971,2,40.771541,-73.957827,MANHATTAN,10021,6,8,0.36,4,28,8,19,42,96,9,85,89,87,84,76,92,"06,07,08",3,Yes
J.H.S. 167 Robert F. Wagner,7,2.960493827,2.82160804,2,40.771541,-73.957827,MANHATTAN,10021,6,8,0.36,4,28,8,19,42,96,9,85,89,87,84,76,92,"06,07,08",3,Yes
J.H.S. 167 Robert F. Wagner,8,2.777448071,2.954441913,2,40.771541,-73.957827,MANHATTAN,10021,6,8,0.36,4,28,8,19,42,96,9,85,89,87,84,76,92,"06,07,08",3,Yes
Yorkville East Middle School,6,2.8375,2.575,2,40.770215,-73.950745,MANHATTAN,10075,6,8,0.271,1,11,11,30,42,96,8,99,99,88,99,92,98,"06,07,08",3,Yes
Yorkville East Middle School,7,3.18,2.764705882,2,40.770215,-73.950745,MANHATTAN,10075,6,8,0.271,1,11,11,30,42,96,8,99,99,88,99,92,98,"06,07,08",3,Yes
P.S. 183 Robert L. Stevenson,3,3.263736264,3,2,40.763804,-73.957731,MANHATTAN,10065,0K,5,0.074,6,17,4,10,66,96,7,85,94,94,88,93,95,"0K,01,02,03,04,05",6,Yes
P.S. 183 Robert L. Stevenson,4,3.402597403,3.310810811,2,40.763804,-73.957731,MANHATTAN,10065,0K,5,0.074,6,17,4,10,66,96,7,85,94,94,88,93,95,"0K,01,02,03,04,05",6,Yes
P.S. 183 Robert L. Stevenson,5,2.911111111,2.75862069,2,40.763804,-73.957731,MANHATTAN,10065,0K,5,0.074,6,17,4,10,66,96,7,85,94,94,88,93,95,"0K,01,02,03,04,05",6,Yes
P.S. 198 Isador E. Ida Straus,3,3,2.771428571,2,40.785018,-73.95042,MANHATTAN,10128,PK,5,0.365,7,16,10,27,45,94,19,89,90,86,78,95,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 198 Isador E. Ida Straus,4,3.107692308,2.661538462,2,40.785018,-73.95042,MANHATTAN,10128,PK,5,0.365,7,16,10,27,45,94,19,89,90,86,78,95,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 198 Isador E. Ida Straus,5,2.79787234,2.542553191,2,40.785018,-73.95042,MANHATTAN,10128,PK,5,0.365,7,16,10,27,45,94,19,89,90,86,78,95,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 212 Midtown West,3,2.981818182,2.781818182,2,40.761327,-73.988665,MANHATTAN,10036,0K,5,0.2,2,10,6,23,48,96,5,93,98,97,97,97,99,"0K,01,02,03,04,05",6,Yes
P.S. 212 Midtown West,4,3.111111111,3.12962963,2,40.761327,-73.988665,MANHATTAN,10036,0K,5,0.2,2,10,6,23,48,96,5,93,98,97,97,97,99,"0K,01,02,03,04,05",6,Yes
P.S. 212 Midtown West,5,3.224489796,3.265306122,2,40.761327,-73.988665,MANHATTAN,10036,0K,5,0.2,2,10,6,23,48,96,5,93,98,97,97,97,99,"0K,01,02,03,04,05",6,Yes
P.S./I.S. 217 Roosevelt Island,3,3.148648649,2.774647887,2,40.753598,-73.956435,MANHATTAN,10044,PK,8,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,4,2.796610169,2.839285714,2,40.753598,-73.956435,MANHATTAN,10044,PK,8,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,5,2.833333333,2.611111111,2,40.753598,-73.956435,MANHATTAN,10044,PK,8,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,6,2.25,1.941176471,2,40.753598,-73.956435,MANHATTAN,10044,PK,8,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,7,2.12,2,2,40.753598,-73.956435,MANHATTAN,10044,PK,8,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,8,1.888888889,2.111111111,2,40.753598,-73.956435,MANHATTAN,10044,PK,8,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,3,1.882352941,1.944444444,2,40.765638,-73.959777,MANHATTAN,10065,PK,8,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,4,2.214285714,2.857142857,2,40.765638,-73.959777,MANHATTAN,10065,PK,8,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,5,2.157894737,2.7,2,40.765638,-73.959777,MANHATTAN,10065,PK,8,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,6,2.142857143,2,2,40.765638,-73.959777,MANHATTAN,10065,PK,8,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,7,2.181818182,2.25,2,40.765638,-73.959777,MANHATTAN,10065,PK,8,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,8,2.846153846,2.846153846,2,40.765638,-73.959777,MANHATTAN,10065,PK,8,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 234 Independence School,3,2.946428571,2.734513274,2,40.71953,-74.01088,MANHATTAN,10007,0K,5,0.065,1,11,1,8,70,96,6,92,90,97,76,94,87,"0K,01,02,03,04,05",6,Yes
P.S. 234 Independence School,4,3.195876289,3.25,2,40.71953,-74.01088,MANHATTAN,10007,0K,5,0.065,1,11,1,8,70,96,6,92,90,97,76,94,87,"0K,01,02,03,04,05",6,Yes
P.S. 234 Independence School,5,3.230769231,3.21978022,2,40.71953,-74.01088,MANHATTAN,10007,0K,5,0.065,1,11,1,8,70,96,6,92,90,97,76,94,87,"0K,01,02,03,04,05",6,Yes
M.S. 255 Salk School of Science,6,3.651162791,3.356589147,2,40.735328,-73.981536,MANHATTAN,10003,6,8,0.131,0,19,3,9,63,97,5,93,97,95,96,88,98,"06,07,08",3,Yes
M.S. 255 Salk School of Science,7,3.611570248,3.545454545,2,40.735328,-73.981536,MANHATTAN,10003,6,8,0.131,0,19,3,9,63,97,5,93,97,95,96,88,98,"06,07,08",3,Yes
M.S. 255 Salk School of Science,8,3.146666667,3.613445378,2,40.735328,-73.981536,MANHATTAN,10003,6,8,0.131,0,19,3,9,63,97,5,93,97,95,96,88,98,"06,07,08",3,Yes
M.S. 260 Clinton School Writers & Artists,6,3.419354839,3.322580645,2,40.736526,-73.992727,MANHATTAN,10003,6,8,0.236,1,14,6,10,65,97,2,91,90,90,87,87,95,"06,07,08",3,Yes
M.S. 260 Clinton School Writers & Artists,7,2.80952381,2.976744186,2,40.736526,-73.992727,MANHATTAN,10003,6,8,0.236,1,14,6,10,65,97,2,91,90,90,87,87,95,"06,07,08",3,Yes
M.S. 260 Clinton School Writers & Artists,8,2.576923077,3.012658228,2,40.736526,-73.992727,MANHATTAN,10003,6,8,0.236,1,14,6,10,65,97,2,91,90,90,87,87,95,"06,07,08",3,Yes
"East Side Elementary School, PS 267",3,3.174603175,2.984126984,2,40.763883,-73.963861,MANHATTAN,10065,0K,5,0.049,4,11,2,7,78,96,6,94,96,95,90,91,91,"0K,01,02,03,04,05",6,Yes
"East Side Elementary School, PS 267",4,3.304347826,3.391304348,2,40.763883,-73.963861,MANHATTAN,10065,0K,5,0.049,4,11,2,7,78,96,6,94,96,95,90,91,91,"0K,01,02,03,04,05",6,Yes
"East Side Elementary School, PS 267",5,2.8,3,2,40.763883,-73.963861,MANHATTAN,10065,0K,5,0.049,4,11,2,7,78,96,6,94,96,95,90,91,91,"0K,01,02,03,04,05",6,Yes
I.S. 289,6,2.978947368,2.652631579,2,40.71701,-74.013967,MANHATTAN,10282,6,8,0.313,1,38,8,13,38,97,2,91,97,82,95,84,93,"06,07,08",3,Yes
I.S. 289,7,2.895833333,3.114583333,2,40.71701,-74.013967,MANHATTAN,10282,6,8,0.313,1,38,8,13,38,97,2,91,97,82,95,84,93,"06,07,08",3,Yes
I.S. 289,8,2.914634146,2.987951807,2,40.71701,-74.013967,MANHATTAN,10282,6,8,0.313,1,38,8,13,38,97,2,91,97,82,95,84,93,"06,07,08",3,Yes
P.S. 290 Manhattan New School,3,3.170731707,3.049382716,2,40.775181,-73.952777,MANHATTAN,10028,0K,5,0.064,3,11,1,9,73,96,6,92,96,97,92,93,97,"0K,01,02,03,04,05",6,Yes
P.S. 290 Manhattan New School,4,3.141304348,3.186813187,2,40.775181,-73.952777,MANHATTAN,10028,0K,5,0.064,3,11,1,9,73,96,6,92,96,97,92,93,97,"0K,01,02,03,04,05",6,Yes
P.S. 290 Manhattan New School,5,3.311926606,3.019047619,2,40.775181,-73.952777,MANHATTAN,10028,0K,5,0.064,3,11,1,9,73,96,6,92,96,97,92,93,97,"0K,01,02,03,04,05",6,Yes
New York City Lab Middle School for Collaborative,6,3.755319149,3.354497354,2,40.742512,-74.002222,MANHATTAN,10011,6,8,0.308,1,47,2,7,34,98,2,88,91,90,83,85,92,"06,07,08",3,Yes
New York City Lab Middle School for Collaborative,7,3.682080925,3.38150289,2,40.742512,-74.002222,MANHATTAN,10011,6,8,0.308,1,47,2,7,34,98,2,88,91,90,83,85,92,"06,07,08",3,Yes
New York City Lab Middle School for Collaborative,8,2.714285714,3.423529412,2,40.742512,-74.002222,MANHATTAN,10011,6,8,0.308,1,47,2,7,34,98,2,88,91,90,83,85,92,"06,07,08",3,Yes
The 47 American Sign Language & English Lower Scho,3,2,2.636363636,2,40.738374,-73.981329,MANHATTAN,10010,PK,8,0.812,6,4,22,46,23,92,29,82,68,91,53,82,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
The 47 American Sign Language & English Lower Scho,5,1.6,1.8,2,40.738374,-73.981329,MANHATTAN,10010,PK,8,0.812,6,4,22,46,23,92,29,82,68,91,53,82,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
The 47 American Sign Language & English Lower Scho,8,1.5,2.166666667,2,40.738374,-73.981329,MANHATTAN,10010,PK,8,0.812,6,4,22,46,23,92,29,82,68,91,53,82,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Institute for Collaborative Education,6,2.4,2.6,2,40.732665,-73.98259,MANHATTAN,10003,6,12,0.258,0,7,16,16,55,96,13,94,98,90,98,89,96,"06,07,08,09,10,11,12",7,Yes
Professional Performing Arts High School,6,3.47826087,3.583333333,2,40.761327,-73.988665,MANHATTAN,10036,6,12,0.33,0,5,23,20,44,96,9,90,86,84,85,75,91,"06,07,08,09,10,11,12",7,Yes
Professional Performing Arts High School,7,3.291666667,3.2,2,40.761327,-73.988665,MANHATTAN,10036,6,12,0.33,0,5,23,20,44,96,9,90,86,84,85,75,91,"06,07,08,09,10,11,12",7,Yes
Professional Performing Arts High School,8,2.222222222,3.222222222,2,40.761327,-73.988665,MANHATTAN,10036,6,12,0.33,0,5,23,20,44,96,9,90,86,84,85,75,91,"06,07,08,09,10,11,12",7,Yes
School of the Future High School,6,3,2.989795918,2,40.739121,-73.985323,MANHATTAN,10010,6,12,0.358,1,15,11,29,37,97,6,88,96,88,91,76,92,"06,07,08,09,10,11,12",7,Yes
School of the Future High School,7,2.9,2.8375,2,40.739121,-73.985323,MANHATTAN,10010,6,12,0.358,1,15,11,29,37,97,6,88,96,88,91,76,92,"06,07,08,09,10,11,12",7,Yes
School of the Future High School,8,2.875,2.944444444,2,40.739121,-73.985323,MANHATTAN,10010,6,12,0.358,1,15,11,29,37,97,6,88,96,88,91,76,92,"06,07,08,09,10,11,12",7,Yes
Quest to Learn,6,2.204545455,2.152173913,2,40.743407,-74.00254,MANHATTAN,10011,6,12,0.406,3,11,19,35,29,95,11,83,79,82,74,80,86,"06,07,08,09,10,11,12",7,Yes
Quest to Learn,7,2.256410256,2.333333333,2,40.743407,-74.00254,MANHATTAN,10011,6,12,0.406,3,11,19,35,29,95,11,83,79,82,74,80,86,"06,07,08,09,10,11,12",7,Yes
Quest to Learn,8,1.534482759,2.430232558,2,40.743407,-74.00254,MANHATTAN,10011,6,12,0.406,3,11,19,35,29,95,11,83,79,82,74,80,86,"06,07,08,09,10,11,12",7,Yes
"Ballet Tech, NYC Public School for Dance",4,3.228571429,2.828571429,2,40.738521,-73.989481,MANHATTAN,10003,4,8,0.468,0,36,25,16,19,96,6,98,98,92,94,84,95,"04,05,06,07,08",5,Yes
"Ballet Tech, NYC Public School for Dance",5,3.341463415,3.2,2,40.738521,-73.989481,MANHATTAN,10003,4,8,0.468,0,36,25,16,19,96,6,98,98,92,94,84,95,"04,05,06,07,08",5,Yes
"Ballet Tech, NYC Public School for Dance",6,3.541666667,3.416666667,2,40.738521,-73.989481,MANHATTAN,10003,4,8,0.468,0,36,25,16,19,96,6,98,98,92,94,84,95,"04,05,06,07,08",5,Yes
Life Sciences Secondary School,6,1.818181818,1.909090909,2,40.783286,-73.945933,MANHATTAN,10128,6,12,0.765,7,5,31,60,2,90,30,90,90,77,67,65,81,"06,07,08,09,10,11,12",7,Yes
Life Sciences Secondary School,7,1.75,1.5625,2,40.783286,-73.945933,MANHATTAN,10128,6,12,0.765,7,5,31,60,2,90,30,90,90,77,67,65,81,"06,07,08,09,10,11,12",7,Yes
Life Sciences Secondary School,8,1.35483871,1.896551724,2,40.783286,-73.945933,MANHATTAN,10128,6,12,0.765,7,5,31,60,2,90,30,90,90,77,67,65,81,"06,07,08,09,10,11,12",7,Yes
Lower Manhattan Community Middle School,6,2.758928571,2.336283186,2,40.705688,-74.013303,MANHATTAN,10004,6,8,0.564,8,40,9,20,27,96,8,84,93,90,95,85,96,"06,07,08",3,Yes
Lower Manhattan Community Middle School,7,2.925925926,2.743119266,2,40.705688,-74.013303,MANHATTAN,10004,6,8,0.564,8,40,9,20,27,96,8,84,93,90,95,85,96,"06,07,08",3,Yes
Lower Manhattan Community Middle School,8,2.59,2.67961165,2,40.705688,-74.013303,MANHATTAN,10004,6,8,0.564,8,40,9,20,27,96,8,84,93,90,95,85,96,"06,07,08",3,Yes
City Knoll Middle School,6,2.123287671,2.098591549,2,40.753099,-73.997641,MANHATTAN,10001,6,8,0.613,8,10,20,47,20,94,19,90,95,80,93,78,93,"06,07,08",3,Yes
City Knoll Middle School,7,2.131578947,2.333333333,2,40.753099,-73.997641,MANHATTAN,10001,6,8,0.613,8,10,20,47,20,94,19,90,95,80,93,78,93,"06,07,08",3,Yes
P.S. 009 Sarah Anderson,3,3.402061856,3.103092784,3,40.785234,-73.974256,MANHATTAN,10024,PK,5,0.221,3,9,5,21,59,96,6,100,95,99,91,90,96,"PK,0K,01,02,03,04,05",7,Yes
P.S. 009 Sarah Anderson,4,3.5,3.324324324,3,40.785234,-73.974256,MANHATTAN,10024,PK,5,0.221,3,9,5,21,59,96,6,100,95,99,91,90,96,"PK,0K,01,02,03,04,05",7,Yes
P.S. 009 Sarah Anderson,5,3.382352941,2.950980392,3,40.785234,-73.974256,MANHATTAN,10024,PK,5,0.221,3,9,5,21,59,96,6,100,95,99,91,90,96,"PK,0K,01,02,03,04,05",7,Yes
J.H.S. 054 Booker T. Washington,6,3.520547945,3.23890785,3,40.8007,-73.96327,MANHATTAN,10025,6,8,0.221,2,9,8,12,64,96,5,85,83,87,80,84,90,"06,07,08",3,Yes
J.H.S. 054 Booker T. Washington,7,3.533864542,3.36,3,40.8007,-73.96327,MANHATTAN,10025,6,8,0.221,2,9,8,12,64,96,5,85,83,87,80,84,90,"06,07,08",3,Yes
J.H.S. 054 Booker T. Washington,8,1.676470588,3.147058824,3,40.8007,-73.96327,MANHATTAN,10025,6,8,0.221,2,9,8,12,64,96,5,85,83,87,80,84,90,"06,07,08",3,Yes
P.S. 075 Emily Dickinson,3,2.142857143,2.188405797,3,40.795109,-73.973996,MANHATTAN,10025,0K,5,0.599,13,2,23,56,16,94,22,93,88,92,80,92,92,"0K,01,02,03,04,05",6,Yes
P.S. 075 Emily Dickinson,4,2.676470588,2.712121212,3,40.795109,-73.973996,MANHATTAN,10025,0K,5,0.599,13,2,23,56,16,94,22,93,88,92,80,92,92,"0K,01,02,03,04,05",6,Yes
P.S. 075 Emily Dickinson,5,2.514705882,2.264705882,3,40.795109,-73.973996,MANHATTAN,10025,0K,5,0.599,13,2,23,56,16,94,22,93,88,92,80,92,92,"0K,01,02,03,04,05",6,Yes
P.S. 076 A. Philip Randolph,3,1.468085106,1.531914894,3,40.806534,-73.951451,MANHATTAN,10027,PK,8,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,4,1.720930233,1.75,3,40.806534,-73.951451,MANHATTAN,10027,PK,8,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,5,1.487179487,1.692307692,3,40.806534,-73.951451,MANHATTAN,10027,PK,8,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,6,1.744186047,2.022727273,3,40.806534,-73.951451,MANHATTAN,10027,PK,8,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,7,1.386363636,1.813953488,3,40.806534,-73.951451,MANHATTAN,10027,PK,8,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,8,1.450980392,2.102040816,3,40.806534,-73.951451,MANHATTAN,10027,PK,8,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 084 Lillian Weber,3,3.056338028,2.735294118,3,40.789479,-73.968419,MANHATTAN,10025,PK,5,0.5,10,3,13,42,38,95,14,92,94,97,81,89,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 084 Lillian Weber,4,2.328358209,2.537313433,3,40.789479,-73.968419,MANHATTAN,10025,PK,5,0.5,10,3,13,42,38,95,14,92,94,97,81,89,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 084 Lillian Weber,5,2.264705882,2.318181818,3,40.789479,-73.968419,MANHATTAN,10025,PK,5,0.5,10,3,13,42,38,95,14,92,94,97,81,89,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 087 William Sherman,3,2.929133858,2.975806452,3,40.78171,-73.97802,MANHATTAN,10024,PK,5,0.099,4,7,5,15,64,96,6,92,80,97,69,93,84,"PK,0K,01,02,03,04,05",7,Yes
P.S. 087 William Sherman,4,3.550847458,3.483050847,3,40.78171,-73.97802,MANHATTAN,10024,PK,5,0.099,4,7,5,15,64,96,6,92,80,97,69,93,84,"PK,0K,01,02,03,04,05",7,Yes
P.S. 087 William Sherman,5,3.141509434,2.925233645,3,40.78171,-73.97802,MANHATTAN,10024,PK,5,0.099,4,7,5,15,64,96,6,92,80,97,69,93,84,"PK,0K,01,02,03,04,05",7,Yes
"P.S. 145, The Bloomingdale School",3,1.68,1.56,3,40.799098,-73.965611,MANHATTAN,10025,PK,5,0.843,13,2,25,63,7,91,35,91,85,89,76,82,84,"PK,0K,01,02,03,04,05",7,Yes
"P.S. 145, The Bloomingdale School",4,1.317073171,1.8,3,40.799098,-73.965611,MANHATTAN,10025,PK,5,0.843,13,2,25,63,7,91,35,91,85,89,76,82,84,"PK,0K,01,02,03,04,05",7,Yes
"P.S. 145, The Bloomingdale School",5,1.260869565,1.456521739,3,40.799098,-73.965611,MANHATTAN,10025,PK,5,0.843,13,2,25,63,7,91,35,91,85,89,76,82,84,"PK,0K,01,02,03,04,05",7,Yes
P.S. 149 Sojourner Truth,3,1.36,1.625,3,40.802649,-73.948088,MANHATTAN,10026,PK,8,0.883,9,3,64,27,2,91,37,83,70,77,60,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 149 Sojourner Truth,4,1.307692308,1.68,3,40.802649,-73.948088,MANHATTAN,10026,PK,8,0.883,9,3,64,27,2,91,37,83,70,77,60,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 149 Sojourner Truth,5,1.692307692,1.538461538,3,40.802649,-73.948088,MANHATTAN,10026,PK,8,0.883,9,3,64,27,2,91,37,83,70,77,60,81,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
